,user,post_link,image_link,post_date,likes,media_type,caption,comments,location,is_ad
1459,arapana_sadeo,https://www.instagram.com/p/CGpa9OilWtI,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/122175165_293859434918992_7389212903868697234_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=AGcrWaCKXdAAX9IbioW&tp=1&oh=a96d818e7ebd31e44bd54d86a4073c62&oe=5FF2907F&ig_cache_key=MjQyNTU4ODQzMTAyNTY5NTU2MA%3D%3D.2,2020-10-22 13:18:15,206,image,"I never posted on my feed when my Alaya turned 3. But this was taken on her birthday earlier this month. In that same week my big girl turned 3, caught a cold and potty trained. She is so smart, resilient and independent. And she has quite the personality. I wish I could turn back time and keep her my little baby forever. #pleasestopgrowingupsofast 

Follow me in the @LIKEtoKNOW.it shopping app to shop this post and get my exclusive app-only content!",Beautiful girls...happy belated birthday princess 👸🏽. Girl! You will have your hands full. 3 is a tricky age😂..; Omg so cute!; Too cute 💕; Gorgeous; ,White Post Animal Farm of Melville,False
1460,arapana_sadeo,https://www.instagram.com/p/CGiSiWUlbyH,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121800336_904687586727587_4078208601284245994_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Ip8aGtdDee4AX85rvz2&tp=1&oh=e6b84831a615d97a9a99bdb8159357e3&oe=5FF24109&ig_cache_key=MjQyMzU4MTA3MDU2ODI5MjIxMA%3D%3D.2,2020-10-19 18:49:59,215,sidecar,"Have you seen my latest @express haul? If not, check the link in my bio. 🖤
Also, my coat is currently 50% off!

#ExpressPartner #ExpressYou #sponsored

Follow me in the @LIKEtoKNOW.it shopping app to shop this post and get my exclusive app-only content! 🤍",Such a chic look 😍😍; Looking fab babe. I’m going to check out your link now😍; Such a chic look.. the neutral toned colors really favor you.  Hugs from NYC!; @jb1248 thanks hun ❤️❤️❤️; ,"Queens, New York",False
1461,arapana_sadeo,https://www.instagram.com/p/CGOiFjgljDg,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/121542582_373740633808026_2536894214484038862_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4u_ANFtfg6YAX9RYe_J&tp=1&oh=3ec39bfae9f03b2e618a06138025ea9b&oe=5FF3D937&ig_cache_key=MjQxODAxOTk2MjYwMDAzNjk3Ng%3D%3D.2,2020-10-12 02:41:03,280,sidecar,"Family Halloween Costume Ideas 

Follow me in the @LIKEtoKNOW.it shopping app to shop this post and get my exclusive app-only content!

#liketkit #LTKfamily #LTKkids #LTKFall
@liketoknow.it
http://liketk.it/2YvKJ","This is perfect!!😍 
Happy Halloween!👻; Very cute!; @myserenitykids thank you ❤️; Aww such a beautiful family Halloween costume 💛; ","Queens, New York",False
1462,arapana_sadeo,https://www.instagram.com/p/CF4szzol7rf,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/120604987_657929131575202_2645393163970017400_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=eREz5tkIb3QAX-VrO7-&tp=1&oh=fc2ca67421d0cdcfc4a3a0cc3ba44ac3&oe=5FF27A6E&ig_cache_key=MjQxMTg3NDY3MjIzMTA0MDE0OA%3D%3D.2,2020-10-03 15:11:28,274,sidecar,"When you finally get to wear your moto jacket from @zara 😁🤎

A #zarafallhaul is up on my channel.
Link in my bio.",Love the jacket; You look fabulous doll.. and the jacket looks amazing.. I love it 😍; This jacket is super cute 😍; Cute jacket! Really like the color; ,"Queens, New York",False
1463,arapana_sadeo,https://www.instagram.com/p/CFrZwRLlYIN,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/120197890_1030525307369561_5039014886365127400_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=WBbLXAFw2ngAX8NgmFb&tp=1&oh=93ea6e1350545eeda3e194a552077bbe&oe=5FF3BE64&ig_cache_key=MjQwODEzMTY5MzkwNTI4MTU0OQ%3D%3D.2,2020-09-28 11:14:50,211,image,"My husband caught 2 out of the 3 of us looking. He’s getting better at taking pictures. 🤣😆

Also, does anyone else’s baby refuse to wear shoes? 🙄

Happy Monday!

You can instantly shop my looks by following me on the LIKEtoKNOW.it shopping app.

#liketkit @liketoknow.it #LTKbaby #LTKfamily #LTKkids @liketoknow.it.home @liketoknow.it.family",aww🤩 such a cute family; Adorable😍😍; To cute 👌🏻; Haha isn’t that always the case. Lovely pic of you ladies. 💕💕; ,"New York, New York",False
1464,arapana_sadeo,https://www.instagram.com/p/CFdAWb_l7Jw,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/120076705_323760785573025_1608506174463193891_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=lecSeJczeyIAX_fVKdN&tp=1&oh=f258fec4d3e3fef569404d889b1573fa&oe=5FF16E66&ig_cache_key=MjQwNDA3OTMxNzk3MjEzNjU2MA%3D%3D.2,2020-09-22 21:03:29,221,image,It’s officially Fall Y’all! 🍁🍂🎃,Such a beautiful family love this fall pictures!; Beautiful pic love this place  the blueberry cider beer  is so good; @molishous I’ve never had it. Will have to try it next time 😊; @arapana_sadeo you should I'm not a Wine Drinker but flavor beer I like I when twice  this year just for that 😁😉🍻; ,Weed Orchards & Winery,False
1465,arapana_sadeo,https://www.instagram.com/p/CFadIxoFkXn,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/119939064_175777700690455_6528330503422218696_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=eXngwKjmng8AX-xYQ8x&tp=1&oh=fceecd629667e23fefd4330c3ffa67ab&oe=5FF1DECF&ig_cache_key=MjQwMzM2MTQ5NzU0NjExNDUzNQ%3D%3D.2,2020-09-21 21:17:18,248,image,My two little besties for life ❤️,I so love this .. so gorgeous 😍...; You gals are just too cute!; Awww you all look so beautiful ❤️; I love your matching outfits you guys are such a beautiful family 😍😍♥️; ,Weed Orchards & Winery,False
1466,arapana_sadeo,https://www.instagram.com/p/CFVEZ-IlFar,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/119723996_2819850171673312_5827932087361505058_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=lKYQ7N5nrecAX9hiVre&tp=1&oh=02e250d1b120654c6407896da0e7ea04&oe=5FF24B16&ig_cache_key=MjQwMTg0NTM1MzE2MDkyMjc5NQ%3D%3D.2,2020-09-19 19:04:59,138,image,"✨ GIVEAWAY ✨ - NOW CLOSED
_________________

Since you get more joy out of giving joy to others @onemakeupgirl @fabiolagofficial @arapana_sadeo @cecilovelydecor @mylittlepinkcorner @evelynsbeautyspace have teamed up to share some love and put together this huge give away!!! 💕💞__________________

To enter this #giveaway, please do the following:

1️⃣ Follow all of the accounts mentioned above 
2️⃣ Like this picture
3️⃣ Tag as many friends as you want individually 
*BONUS ENTRY*
4️⃣ Share our post in your story and don’t forget to tag us so we can see it 😘

__________________
Giveaway closes on 9/26/20 at 11:59pm EST! 
One lucky winner will be announced on September 27, 2020
GOOD LUCK EVERYONE ❤️

*US ONLY*

*This giveaway is not affiliated with Instagram*",@queenvicky077; @beauty.n.furbabyfanatic; @glamcultny; 😍😍😍😍; ,United States,False
1467,arapana_sadeo,https://www.instagram.com/p/CFAOrpyl4zy,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/119048058_1008292349997287_5844518218167439348_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=dzncykgJTTYAX-csVBN&tp=1&oh=73dea3d90bcc2e67b6d1f949033db68d&oe=5FF1F360&ig_cache_key=MjM5NTk3OTU3MTM3ODAzNDMyOQ%3D%3D.2,2020-09-11 16:50:44,216,sidecar,"I am not advertising the pouch I promise. She just looked too cute not to take a pic. ☺️ Also, I love seeing her in her big sisters old clothes.",She is so cute 😍; Same!! Whenever my youngest wears her sisters clothing I get all emotional lol..but my goodness she’s beautiful! I can’t get over her eyes and those chubby cheeks 😍❤️; Omg she’s beautiful 😍; @bagheera__yeslly thank you ❤️; ,"Queens, New York",False
1468,arapana_sadeo,https://www.instagram.com/p/CE9f399l9TF,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118979071_188783019316586_7937424243099469550_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=0cVB0nIIjDMAX-ztQxL&tp=1&oh=fbf3a893e11a686dfea8b1af48aac40e&oe=5FF18AF1&ig_cache_key=MjM5NTIxMDc2MjM3NTY0ODQ1Mw%3D%3D.2,2020-09-10 15:23:15,278,image,"This is 31. 
Let’s just say I had a later start in life but I am on my way. Happy Birthday To Me. ✨

Birthday outfit from my favorite place @express 

#ExpressPartner #ExpressTogether #sponsored

You can instantly shop my looks by following me on the LIKEtoKNOW.it shopping app 🤍",Beautiful 🧡🧡; Okay loving this whole look 💕; Love this look! Jw how’s sizing on this dress?; Gorgeous 💕; ,"Queens, New York",False
1469,arapana_sadeo,https://www.instagram.com/p/CE74LK6lfns,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/119118087_1958390837618687_3606998714949948595_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=MiaRgdLrrWMAX-2VPNh&tp=1&oh=95879ce6097727cb254afb40faf1cc5c&oe=5FF3792F&ig_cache_key=MjM5NDc1NDY4NTExNjc0MjEyNA%3D%3D.2,2020-09-10 00:17:06,257,image,"Shop @mustardseed_apparel for all of you faith based pieces. Use code “ARA10” for 10% off!

Seriously guys.. how cute is this tee?

@liketoknow.it @liketoknow.it.family",🙌👌👌🔥👍💋; This shirt is 🔥🔥must have!!; 😍😍😍; Just sent you a message ❤️; ,"Queens, New York",False
1470,arapana_sadeo,https://www.instagram.com/p/CE1raKbFbpr,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118819678_115616620123932_4890596422633442645_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=2YlisNigplMAX8a4iK1&tp=1&oh=58a3fe095fce59c07bf63e957586c6aa&oe=5FF2ACC7&ig_cache_key=MjM5MzAwOTY5MDkxNTQ4NjMxNQ%3D%3D.2,2020-09-07 14:30:06,132,image,"Summer Glow essentials you can transition into the cooler months. ✨ 

#CBblastsbumps @completelybare #papayasorbet  @glowrecipe #SqueezeTheDay @saturday_skin #NudeStix #SummerGlowVoxBox @NudeStix  #contest #complimentary @influenster 

I received these products complimentary.",This is a cool shot babe😍; @jackypeterson ❤️❤️❤️; Ooh love transitional products! 💛💛; ❤️❤️; ,"New York, New York",False
1471,arapana_sadeo,https://www.instagram.com/p/CEreok8lT2Y,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118704564_620280938858853_2424845680393002047_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=-eQI9MDz9WsAX8J5VYO&tp=1&oh=c940abf242f67cde42913cb553711d18&oe=5FF46DB4&ig_cache_key=MjM5MDEzODc1NTExNTkyNTMxNg%3D%3D.2,2020-09-03 15:26:04,210,sidecar,"My little pumpkins ☺️🎃 

Alaya called me Mom today instead of Mommy. 😫 And she said it not only once but twice. The disrespect! My name is MOMMY! Lol

This is the same type of disrespect I feel when my husband calls me by my name instead of Babe. Like excuse me sir, my name is Babe!

Happy Friday Eve Everyone!",@miss_denise_reyes Thank you ❤️; So adorable the fall babies are ready!! ♥️; @asiraaa.x 😊❤️❤️ yes they are; Soo cute 😍🧡; ,"Queens, New York",False
1472,arapana_sadeo,https://www.instagram.com/p/CEhuBxRFhCl,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118702091_194319188792395_5816570069687319977_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=ooCKNcpAf5wAX_z0O1S&tp=1&oh=6ee95e953d495fa4ab36dd6b28d5b209&oe=5FF14A2A&ig_cache_key=MjM4NzM5MTcwNzUyMjM3NTkxOA%3D%3D.2,2020-08-30 20:28:11,208,sidecar,"I bought two fabric pumpkins the other day but the girls claimed them as their new toys. 🤨
#lifewithtoddlers",Lol my brother does stuff like this all the time aha; @satkinsongrier lol 😂; Gorgeous girlies 😍; Twins! Looking good!; ,"Queens, New York",False
1473,arapana_sadeo,https://www.instagram.com/p/CEZZKNDlwjj,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118390940_307782747168593_3975143950512365557_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=OcNwUXPepl8AX-kXLUz&tp=1&oh=c3b7a856ccbdcee7585b5c8ab186b860&oe=5FF2CFAF&ig_cache_key=MjM4NTA0ODEyODIzMzg4MDY3Mw%3D%3D.2,2020-08-27 14:51:54,217,sidecar,"Love when I can throw on a comfortable outfit from @express and still be ready to head out the door.

#ExpressPartner #ExpressTogether #sponsored

You can instantly shop my looks by following me on the LIKEtoKNOW.it shopping app 🤍",I love this cardigan I need; Beautiful 💛💛; Cute💚💚; This cardi is such a cute color. 💕; ,"Queens, New York",False
1474,arapana_sadeo,https://www.instagram.com/p/CEUYHPrlVbt,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/118196703_3476605422384127_3793455992385581573_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=g7RI7lZNbhcAX8_J0Pf&tp=1&oh=d2f7d619fe660961f16fed3d704a8dda&oe=5FF32B50&ig_cache_key=MjM4MzYzNjE1MTY1MzYwMjI3Mg%3D%3D.2,2020-08-25 16:06:34,243,sidecar,"Matchy Matchy in our blue tie dye tees

Shop Ariya’s tee by following me on the LIKEtoKNOW.it app. 🤍

 #liketkitsalealert #LTKfamily #LTKbaby #LTKkids #ltkitcurves @liketoknow.it.home @liketoknow.it.family @liketoknow.it",@blushsidemotherhood thank you love ❤️; @caressa.walker 😊❤️ thank you; She is such a cutie 💓; @lulu03_04 thank you ❤️; ,"Queens, New York",False
1475,elleisalwayshere,https://www.instagram.com/p/CIWfW0JjyHn,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/129202407_2021103801365931_5610125367340526188_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=kwvdBOEOP2AAX-wSj0S&tp=1&oh=82dfdd73d7cc61edde2d6e2785e03e2a&oe=5FF31136&ig_cache_key=MjQ1NjI4ODU1MDIwODg0MjkyMw%3D%3D.2,2020-12-03 21:53:55,2596,sidecar,"rain or shine, these will still be on my feet! My new Onitsuka Tiger DENTIGRE BOOT ™ are the show stopper of the season. Shop the link in my bio to get you a pair. #OnitsukaTigerNovemberFocus #DENTIGREBOOT #OnitsukaTigerPartner",Babe 😍; 🔥🙌❤️✅👏😍😊👑 Awesomeness to the fullest @elleisalwayshere; Love this fit♥️; 😍😍😍😍; ,"New York, New York",False
1476,elleisalwayshere,https://www.instagram.com/p/CITuqc7jeMH,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128894555_173838657795992_2872319705618816142_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=lEnjuuRFWzEAX-PLX1T&tp=1&oh=901b4f615b0f327b43ab72e2fb9748de&oe=5FF196B9&ig_cache_key=MjQ1NTUxMTQ0NjMxNTY4MTc4OA%3D%3D.2,2020-12-02 20:09:57,5145,sidecar,"choosing to embrace my skin. and you should too! this holiday season @tula is helping my skin to stay glowing and especially moisturized in this cold weather. this limited edition bundle is EVERYTHING! use my discount code 'ELLEISALWAYSHERE' for 15% off now! #EmbraceYourSkin #TULApartner 
📸 @classyjorge",Beautiful shots love!!; @elleisalwayshere 💯💯💯🏙️💃; @elleisalwayshere 😎✌❤; Great range of products; ,"New York, New York",False
1477,elleisalwayshere,https://www.instagram.com/p/CIRImHgjh3b,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/129098857_469453840688702_5392030775640998877_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=1c_Yo8wnXnoAX_VVnfo&tp=1&oh=3f29196c20f1a9cb924a6f907452bbd4&oe=5FF1B2A0&ig_cache_key=MjQ1NDc4MTA3MjE1MzI2Nzc2Ng%3D%3D.2,2020-12-01 19:58:49,5133,sidecar,"My kinks include paying off my credit cards, drinking endless amount of chai lattes, and scoring new pieces from @candiesbrand! They have all the trendy pieces right now to fit into your Fall and Winter wardrobe! Available at Kohls now! Click the link in my bio or head to Kohl's to Shop Now! #candiesstyle #sponsored",Such a pretty human!; 🖤🖤🖤; 🔥; Cutie❤️; ,"New York, New York",False
1478,elleisalwayshere,https://www.instagram.com/p/CIOpD9EDRUQ,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128839657_3398563203588210_3619732427277710409_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=0E8TifGf0zgAX_n89Mz&tp=1&oh=c4798e9c9cfa4a397b253545337f04bf&oe=5FF484D3&ig_cache_key=MjQ1NDA3OTQzNTQ1Nzc3NTM1OA%3D%3D.2,2020-11-30 20:44:48,5373,sidecar,"girl practicing cold weather 
@revolve #revolveme",Beauty all day!; So cool🔥; 🖤🖤🖤; 😍; ,"New York, New York",False
1479,elleisalwayshere,https://www.instagram.com/p/CIMTy0DjCcr,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128155066_375113753582379_1415967749428857824_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=FUmHY8O4ChwAX_s7dTK&tp=1&oh=04c2718ff7eba2d1aacb49d92d6d98ea&oe=5FF1BFBF&ig_cache_key=MjQ1MzQyMjk1MTc2MTcxNzAzNQ%3D%3D.2,2020-11-29 23:00:28,5281,image,"#ad @boombod is here with the deals guys - this shot program is on Cyber Monday PENNY SALE! 🙌 Never a bad time to get on track, especially with the holidays on the way 😍 Check them out and grab some quick at boombod.com before the sale ends!",Leg so strong🔥; Such a beauty 😍; 🔥; ,"New York, New York",False
1480,elleisalwayshere,https://www.instagram.com/p/CIJer1oDcYM,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/128192078_800310394143342_2463166065638188581_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=_lqtx5VYpOkAX-cmISc&tp=1&oh=34ede8fcc9497bbce1d4f6dcaee0f9b2&oe=5FCC1595,2020-11-28 20:38:11,5159,video,"Drool worthy creation made with Sara Lee Artesano Potato Bread, now available in ShopRite! #ShopRiteSaraLee #sponsored @saraleebread",😍😍😍😍; Yummy I Want It 🤩; I wish I was as good looking as this grilled cheese sandwich 🥪😋; All these pls😍; ,,False
1481,elleisalwayshere,https://www.instagram.com/p/CIG1-QqDqRY,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/127419838_397892931564572_3925547100596311492_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=4bmSko7H-GkAX8Kh5wS&tp=1&oh=4a7492c1f4f17b79c746cd14860c8842&oe=5FF34546&ig_cache_key=MjQ1MTg4NDQxNzc2MjYzNzI4OQ%3D%3D.2,2020-11-27 20:03:41,5217,sidecar,This melts my world! Created this drool worthy grilled cheese with @SaraLeeBread Artesano Potato Bread to pair with the Bowl & Basket soup available at ShopRite! Creamy melty deliciousness! Now available @ShopRiteStores. #ShopRiteSaraLee #sponsored,omg yuum🔥; Hahah omg YUM! 🔥; 🔥🔥🔥🔥🔥; Omg; ,"New York, New York",False
1482,elleisalwayshere,https://www.instagram.com/p/CIEXDm_DddM,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/127616420_995164784342237_2542193355524374703_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=mvmCOXh9FiwAX8glaa6&tp=1&oh=e59253936a895c87f3e20d43ba7cce50&oe=5FF14848&ig_cache_key=MjQ1MTE4NTQ5NTk0Nzg2MzY2Mw%3D%3D.2,2020-11-26 20:55:03,5179,sidecar,counting blessings everyday and today especially 🦃,"👏; you’re such a cutie💓; woow woow so beautiful, i love it ✨🧿💜; Here she isss😍😍😍 the beauty itself; ","New York, New York",False
1483,elleisalwayshere,https://www.instagram.com/p/CIBs40uDulr,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/127078347_688048151911922_8342377581561717851_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=5WZnSCv3oa8AX9ZkLrZ&tp=1&oh=5f733f50964602fbc4db3c8e7dadfceb&oe=5FF27817&ig_cache_key=MjQ1MDQzNzA4NjcwNTk3ODI5Mg%3D%3D.2,2020-11-25 20:08:06,5080,sidecar,"taking care of your skin is more important than covering it up. this holiday, take care of your skin with @averraglow natural and clean skincare that actually helps with my oiliness, enlarged looking pores, and breakouts. I have shared about Averr Aglow before and this time I was able to get you 25% off! this is the time to try it out if you havent! Use my code Ellery25 to get your discount! 
📸 @classyjorge",Yes!! So true 🙌🏼; 😍😍😍; U look amazing babe😍; Yes self-care is important ✨; ,"New York, New York",False
1484,elleisalwayshere,https://www.instagram.com/p/CH_KBIVDWJc,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/126964130_1029019244268032_5938043088379555760_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=cQTRBPBYEq8AX_yEUVj&tp=1&oh=cc8add3b115c958afd4fe9a9a6300094&oe=5FF1181A&ig_cache_key=MjQ0OTcyMDc3NjMwNTEyNjUwNw%3D%3D.2,2020-11-24 20:24:55,5120,sidecar,"investing in my skin care wholeheartedly. @larocheposay is a standard part of my skincare routine. I like the consistency which is more like milk than a cream. This makes it easy to get full coverage and protection I need! I have relatively normal/combination skin and this sunscreen did dry fairly matte, just the way I like it.  #dermclass #larocheposay #larocheposaypartner #ad",@larssonjennings tysm❤️❤️; @elleisalwayshere I'm fine 🙏🏻😍; I like where the spout is on that bottle; @elleisalwayshere Thanks for the support! 💙; ,"New York, New York",False
1485,elleisalwayshere,https://www.instagram.com/p/CH8jrpvDCrO,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/126077237_884695372337479_819950870286020253_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=f8zSx41i1v0AX-hmPRW&tp=1&oh=96a5007fe2b6061d3dd8a0424d402f7e&oe=5FF4BB36&ig_cache_key=MjQ0ODk4OTIyNTEyMDM0MDg1MQ%3D%3D.2,2020-11-23 20:11:27,5343,sidecar,"food is the ingredient that binds us together 💕so happy I found out about @chowbus_official that delivers high quality, authentic asian food here in manhattan! such a convenient app to find all of my favorite asian munchies! Use my code 10ELLERY to get $10 off your first order on Chowbus!",❤️❤️; This is good yummy ✨; Gorge ❤️❤️❤️; ❤️❤️❤️; ,"New York, New York",False
1486,elleisalwayshere,https://www.instagram.com/p/CH59mxRDE4A,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/126056736_650266452335201_7387681818389155596_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=bhmKNVZg2xEAX-kUMR4&tp=1&oh=ac937cacadb22cc41f98e819db422925&oe=5FF48FD5&ig_cache_key=MjQ0ODI1ODgxMzM4NTQxNDA0MA%3D%3D.2,2020-11-22 20:00:15,5297,sidecar,"drink first, think later 💋
in @revolve #revolveme",💋💋; Super cute ❤️❤️; You are so beautiful!😍; Me encanta 💕💕💕; ,"New York, New York",False
1487,elleisalwayshere,https://www.instagram.com/p/CH3iTtoDud3,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/126423164_3530762160320109_699945391452043798_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=dFo5Br_LNp8AX_mR6CN&tp=1&oh=b477c7d66e17a4d73935dde3a315c853&oe=5FF21D02&ig_cache_key=MjQ0NzU3NTgxMDc0MTAzNjkxOQ%3D%3D.2,2020-11-21 21:23:15,5905,image,switchin the positions for you ✨,@thetiaramakia I love it!; @alicetfit_ sweetie u!; @dailykongfidence thanks babe!!; @kellynicolejohnston you’re the besy; ,"New York, New York",False
1488,elleisalwayshere,https://www.instagram.com/p/CH1IzQEjJBM,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/126063081_365404411354960_3599715626424919529_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=9OPg1TEfORcAX9hfHD6&tp=1&oh=b85efb7e288acf98dde560b50e0eee3e&oe=5FF3C354&ig_cache_key=MjQ0NjkwMDY3ODg2NzMyNTAwNA%3D%3D.2,2020-11-20 23:01:53,5107,image,"#ad @boombod is helping me get ready for the holidays a little early this year 😊 Their shots always help curb my cravings and make sure I get a little more out of my routine, so a new round is just what I need right now 👏  They have a big Penny Sale on right now so check them out at boombod.com 💕","Thanks for sharing 🌹🌹🌹wonderful; It looks so good ! I’ll check it out; Looking so comfy ❤️❤️❤️; @marypoppings We're running a PENNY SALE RN for BLACK FRIDAY at Boombod.com (link is in our bio 🙌), so there's no better time to stock up! HURRY and place your order, while supplies last 🏃‍♀️❤️; ","New York, New York",False
1489,elleisalwayshere,https://www.instagram.com/p/CHyRR28DT3f,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/125957913_4628256510582169_7136708868165511166_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101&_nc_ohc=9ep_PVsho68AX8WY_Wi&tp=1&oh=ce2c9ad087f57f4e8c6409cf2a3c6440&oe=5FF416D7&ig_cache_key=MjQ0NjA5MzU0MTYyNjk1MzE4Mw%3D%3D.2,2020-11-19 20:18:14,2664,image,"I’d love to see me from your point of view 💫 @revolve 
#revolveme 
📸 @classyjorge",Looks like a fun day; 👏👏; Collab? 😍  DM us  @bohoseventyshop📩 💯; Collab? 😍  DM us  @bohoseventyshop📩 💯; ,"New York, New York",False
1490,elleisalwayshere,https://www.instagram.com/p/CHvqnANDMNo,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/126020296_134189438104778_1061007738038455247_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=5ohcuiVmhMwAX9DmHdp&tp=1&oh=b3948b670665725f042a0c108bb51d2a&oe=5FF16A60&ig_cache_key=MjQ0NTM2MDUxNzA5MjQzMTk1Mg%3D%3D.2,2020-11-18 20:01:52,5011,sidecar,"#ad Tis the season for tasty treats! This season, I am incorporating @Brummelandbrown Buttery Spread made with real yogurt into my cooking. Brummel & Brown is a tasty way to add flavor to your food that you can feel better about! I plan on making more sweet treats for the holidays using this deliciously creamy, buttery spread! Go get yours now, available at Walmart! #brummelandbrown #Walmart",This is sounds great; Love this😍; Have to try this; That’s an interesting recipe for a butter; ,"New York, New York",False
